"","SYMBOL","DATE","TIME","PRICE","SIZE","G127","CORR","COND","EX"
"656","AA",20070504,"9:35:46",35.09,300,0,0,"E","N"
"658","AA",20070504,"9:35:46",35.1,100,0,0,"E","P"
"659","AA",20070504,"9:35:46",35.09,1800,0,0,"E","N"
"663","AA",20070504,"9:35:46",35.11,400,0,0,"E","N"
"665","AA",20070504,"9:35:46",35.11,100,0,0,"E","N"
"667","AA",20070504,"9:35:46",35.11,2800,0,0,"E","N"
"668","AA",20070504,"9:35:46",35.11,600,0,0,"E","N"
"669","AA",20070504,"9:35:47",35.11,100,0,0,"E","N"
"670","AA",20070504,"9:35:47",35.11,100,0,0,"E","N"
"672","AA",20070504,"9:36:00",35.11,400,0,0,"F","N"
"673","AA",20070504,"9:36:01",35.11,900,0,0,"E","N"
"675","AA",20070504,"9:36:12",35.11,300,0,0,"F","N"
"676","AA",20070504,"9:36:18",35.1,100,0,0,"E","N"
"679","AA",20070504,"9:36:24",35.1,100,0,0,"E","N"
"682","AA",20070504,"9:36:32",35.09,200,0,0,"E","N"
"685","AA",20070504,"9:36:38",35.08,100,0,0,"F","N"
"686","AA",20070504,"9:36:47",35.05,200,0,0,"E","N"
"688","AA",20070504,"9:36:52",35.05,2500,0,0,"E","N"
"691","AA",20070504,"9:37:03",35.04,500,0,0,"F","N"
"692","AA",20070504,"9:37:03",35.04,100,0,0,"E","N"
"693","AA",20070504,"9:37:04",35.04,500,0,0,"E","N"
"694","AA",20070504,"9:37:06",35.04,3000,0,0,"E","N"
"695","AA",20070504,"9:37:06",35.04,700,0,0,"E","N"
"696","AA",20070504,"9:37:07",35.04,700,0,0,"E","N"
"697","AA",20070504,"9:37:07",35.04,100,0,0,"E","N"
"698","AA",20070504,"9:37:07",35.04,100,0,0,"E","N"
"699","AA",20070504,"9:37:07",35.04,800,0,0,"E","N"
"700","AA",20070504,"9:37:10",35.05,400,0,0,"E","N"
"702","AA",20070504,"9:37:13",35.05,300,0,0,"E","N"
"703","AA",20070504,"9:37:14",35.04,200,0,0,"E","N"
"707","AA",20070504,"9:37:21",35.04,100,0,0,"E","N"
"708","AA",20070504,"9:37:21",35.04,100,0,0,"E","N"
"709","AA",20070504,"9:37:21",35.04,100,0,0,"E","N"
"710","AA",20070504,"9:37:22",35.04,100,0,0,"E","N"
"711","AA",20070504,"9:37:23",35.04,100,0,0,"E","N"
"712","AA",20070504,"9:37:25",35.05,100,0,0,"E","N"
"713","AA",20070504,"9:37:28",35.04,800,0,0,"E","N"
"714","AA",20070504,"9:37:34",35.04,200,0,0,"E","N"
"716","AA",20070504,"9:37:37",35.04,300,0,0,"E","N"
"717","AA",20070504,"9:37:37",35.04,800,0,0,"E","N"
"718","AA",20070504,"9:37:37",35.04,100,0,0,"F","N"
"719","AA",20070504,"9:37:38",35.04,300,0,0,"E","N"
"720","AA",20070504,"9:37:38",35.05,900,0,0,"E","N"
"721","AA",20070504,"9:37:38",35.05,600,0,0,"E","N"
"724","AA",20070504,"9:37:39",35.03,200,0,0,"E","P"
"727","AA",20070504,"9:37:40",35.03,100,0,0,"E","P"
"728","AA",20070504,"9:37:40",35.03,500,0,0,"F","N"
"729","AA",20070504,"9:37:42",35.03,400,0,0,"E","N"
"730","AA",20070504,"9:37:47",35.03,100,0,0,"E","P"
"731","AA",20070504,"9:37:47",35.03,100,0,0,"E","N"
"732","AA",20070504,"9:37:48",35.04,1700,0,0,"E","N"
"733","AA",20070504,"9:37:53",35.04,300,0,0,"E","N"
"734","AA",20070504,"9:37:55",35.04,300,0,0,"E","N"
"735","AA",20070504,"9:37:56",35.03,300,0,0,"E","N"
"736","AA",20070504,"9:37:56",35.02,500,0,0,"E","N"
"737","AA",20070504,"9:37:56",35.03,1600,0,0,"E","P"
"738","AA",20070504,"9:37:56",35.03,100,0,0,"E","N"
"739","AA",20070504,"9:37:56",35.03,1000,0,0,"E","N"
"740","AA",20070504,"9:37:56",35.01,100,0,0,"E","N"
"742","AA",20070504,"9:37:57",35.02,100,0,0,"E","N"
"743","AA",20070504,"9:37:57",35.02,100,0,0,"E","N"
"744","AA",20070504,"9:37:57",35.02,200,0,0,"E","N"
"745","AA",20070504,"9:37:58",35.02,1800,0,0,"E","N"
"746","AA",20070504,"9:37:59",35.02,2000,0,0,"E","N"
"747","AA",20070504,"9:38:00",35.02,100,0,0,"E","N"
"748","AA",20070504,"9:38:00",35.02,100,0,0,"E","N"
"749","AA",20070504,"9:38:01",35.01,200,0,0,"E","N"
"753","AA",20070504,"9:38:01",35.02,100,0,0,"E","P"
"754","AA",20070504,"9:38:01",35.02,100,0,0,"E","P"
"755","AA",20070504,"9:38:02",35.02,800,0,0,"E","N"
"756","AA",20070504,"9:38:07",35.02,600,0,0,"E","N"
"757","AA",20070504,"9:38:08",35.02,600,0,0,"E","N"
"762","AA",20070504,"9:38:09",35.02,100,0,0,"E","N"
"763","AA",20070504,"9:38:09",35.03,300,0,0,"E","N"
"764","AA",20070504,"9:38:09",35.03,100,0,0,"E","N"
"766","AA",20070504,"9:38:10",35.03,400,0,0,"E","N"
"767","AA",20070504,"9:38:11",35.04,200,0,0,"F","N"
"768","AA",20070504,"9:38:12",35.04,400,0,0,"E","N"
"769","AA",20070504,"9:38:12",35.04,100,0,0,"E","P"
"770","AA",20070504,"9:38:12",35.05,300,0,0,"E","N"
"771","AA",20070504,"9:38:14",35.03,200,0,0,"E","N"
"774","AA",20070504,"9:38:17",35.03,300,0,0,"E","N"
"775","AA",20070504,"9:38:17",35.02,300,0,0,"E","N"
"776","AA",20070504,"9:38:17",35.01,300,0,0,"E","N"
"777","AA",20070504,"9:38:17",35,200,0,0,"E","N"
"778","AA",20070504,"9:38:17",35.02,100,0,0,"E","P"
"783","AA",20070504,"9:38:20",35.01,100,0,0,"F","N"
"784","AA",20070504,"9:38:22",35.02,100,0,0,"E","N"
"788","AA",20070504,"9:38:31",35.02,800,0,0,"E","N"
"789","AA",20070504,"9:38:31",35.03,200,0,0,"E","N"
"793","AA",20070504,"9:38:31",35.04,100,0,0,"E","N"
"794","AA",20070504,"9:38:31",35.04,100,0,0,"E","N"
"796","AA",20070504,"9:38:31",35.03,200,0,0,"E","N"
"797","AA",20070504,"9:38:32",35.03,100,0,0,"E","N"
"798","AA",20070504,"9:38:32",35.02,200,0,0,"E","N"
"799","AA",20070504,"9:38:33",35,1200,0,0,"F","D"
"800","AA",20070504,"9:38:33",35.01,300,0,0,"E","N"
"801","AA",20070504,"9:38:33",35,300,0,0,"E","N"
"803","AA",20070504,"9:38:33",35.01,100,0,0,"E","P"
"804","AA",20070504,"9:38:33",35.01,100,0,0,"E","N"
"805","AA",20070504,"9:38:33",35,200,0,0,"E","N"
"809","AA",20070504,"9:38:39",35,200,0,0,"F","D"
"810","AA",20070504,"9:38:39",35,100,0,0,"F","D"
"811","AA",20070504,"9:38:39",35,500,0,0,"F","D"
"817","AA",20070504,"9:38:44",35,300,0,0,"F","D"
"826","AA",20070504,"9:38:51",35.02,300,0,0,"E","N"
"827","AA",20070504,"9:38:57",35.01,200,0,0,"E","N"
"833","AA",20070504,"9:39:09",35.02,100,0,0,"E","P"
"835","AA",20070504,"9:39:10",35.02,900,0,0,"E","N"
"836","AA",20070504,"9:39:10",35.02,200,0,0,"F","N"
"840","AA",20070504,"9:39:13",35.01,100,0,0,"E","P"
"845","AA",20070504,"9:39:26",35,800,0,0,"E","N"
"851","AA",20070504,"9:39:30",35,500,0,0,"F","D"
"852","AA",20070504,"9:39:30",35.01,100,0,0,"E","P"
"854","AA",20070504,"9:39:30",35,100,0,0,"E","N"
"855","AA",20070504,"9:39:31",35,100,0,0,"F","D"
"856","AA",20070504,"9:39:31",35,100,0,0,"E","N"
"857","AA",20070504,"9:39:34",34.98,1500,0,0,"E","N"
"863","AA",20070504,"9:39:37",34.98,100,0,0,"E","N"
"864","AA",20070504,"9:39:37",34.99,200,0,0,"E","N"
"865","AA",20070504,"9:39:37",35,200,0,0,"E","N"
"866","AA",20070504,"9:39:37",34.99,100,0,0,"E","P"
"870","AA",20070504,"9:39:37",34.99,100,0,0,"E","P"
"871","AA",20070504,"9:39:37",34.99,100,0,0,"E","P"
"872","AA",20070504,"9:39:37",34.98,100,0,0,"E","N"
"873","AA",20070504,"9:39:37",34.98,100,0,0,"E","N"
"874","AA",20070504,"9:39:37",34.99,100,0,0,"E","N"
"875","AA",20070504,"9:39:37",34.97,200,0,0,"E","N"
"879","AA",20070504,"9:39:38",34.97,100,0,0,"E","N"
"880","AA",20070504,"9:39:38",34.96,100,0,0,"E","N"
"881","AA",20070504,"9:39:38",34.97,100,0,0,"E","P"
"882","AA",20070504,"9:39:38",34.97,100,0,0,"E","N"
"883","AA",20070504,"9:39:39",34.96,100,0,0,"F","N"
"885","AA",20070504,"9:39:43",34.97,900,0,0,"E","N"
"891","AA",20070504,"9:39:51",34.94,600,0,0,"E","N"
"895","AA",20070504,"9:39:52",34.94,100,0,0,"E","N"
"897","AA",20070504,"9:39:53",34.94,100,0,0,"E","N"
"898","AA",20070504,"9:39:53",34.95,100,0,0,"E","N"
"899","AA",20070504,"9:39:53",34.95,100,0,0,"E","N"
"901","AA",20070504,"9:39:54",34.95,100,0,0,"E","N"
"902","AA",20070504,"9:39:54",34.94,100,0,0,"E","N"
"903","AA",20070504,"9:39:55",34.94,200,0,0,"E","N"
"904","AA",20070504,"9:39:55",34.94,200,0,0,"E","N"
"905","AA",20070504,"9:39:55",34.95,100,0,0,"E","N"
"907","AA",20070504,"9:39:56",34.94,100,0,0,"E","N"
"909","AA",20070504,"9:39:56",34.94,100,0,0,"E","N"
"911","AA",20070504,"9:39:56",34.94,100,0,0,"E","P"
"913","AA",20070504,"9:40:02",34.95,100,0,0,"E","N"
"914","AA",20070504,"9:40:02",34.95,300,0,0,"E","N"
"915","AA",20070504,"9:40:02",34.96,300,0,0,"E","N"
"919","AA",20070504,"9:40:02",34.95,100,0,0,"E","P"
"926","AA",20070504,"9:40:03",34.95,100,0,0,"E","P"
"927","AA",20070504,"9:40:03",34.94,400,0,0,"F","N"
"928","AA",20070504,"9:40:04",34.94,100,0,0,"E","N"
"929","AA",20070504,"9:40:05",34.94,300,0,0,"F","N"
"930","AA",20070504,"9:40:05",34.94,300,0,0,"E","N"
"931","AA",20070504,"9:40:07",34.94,100,0,0,"E","N"
"932","AA",20070504,"9:40:07",34.94,500,0,0,"E","N"
"933","AA",20070504,"9:40:07",34.94,300,0,0,"E","N"
"936","AA",20070504,"9:40:08",34.94,600,0,0,"E","N"
"937","AA",20070504,"9:40:08",34.94,100,0,0,"E","N"
"938","AA",20070504,"9:40:08",34.94,100,0,0,"E","N"
"939","AA",20070504,"9:40:08",34.94,200,0,0,"F","N"
"944","AA",20070504,"9:40:08",34.95,700,0,0,"F","N"
"945","AA",20070504,"9:40:08",34.95,100,0,0,"E","N"
"946","AA",20070504,"9:40:09",34.95,100,0,0,"E","N"
"953","AA",20070504,"9:40:10",34.95,200,0,0,"E","N"
"954","AA",20070504,"9:40:10",34.96,500,0,0,"E","N"
"955","AA",20070504,"9:40:12",34.94,100,0,0,"E","N"
"956","AA",20070504,"9:40:12",34.94,100,0,0,"E","P"
"961","AA",20070504,"9:40:13",34.95,400,0,0,"F","N"
"962","AA",20070504,"9:40:13",34.96,400,0,0,"E","N"
"963","AA",20070504,"9:40:14",34.96,100,0,0,"F","N"
"964","AA",20070504,"9:40:16",34.96,200,0,0,"E","N"
"970","AA",20070504,"9:40:17",34.97,200,0,0,"E","N"
"971","AA",20070504,"9:40:17",34.97,200,0,0,"E","N"
"972","AA",20070504,"9:40:17",34.97,100,0,0,"E","N"
"973","AA",20070504,"9:40:17",34.97,200,0,0,"E","N"
"976","AA",20070504,"9:40:17",34.97,1800,0,0,"F","N"
"977","AA",20070504,"9:40:18",34.96,100,0,0,"F","N"
"978","AA",20070504,"9:40:18",34.97,100,0,0,"E","N"
"979","AA",20070504,"9:40:18",34.97,300,0,0,"F","N"
"980","AA",20070504,"9:40:18",34.97,100,0,0,"E","N"
"981","AA",20070504,"9:40:18",34.97,100,0,0,"E","N"
"985","AA",20070504,"9:40:18",34.97,100,0,0,"E","N"
"986","AA",20070504,"9:40:18",34.97,100,0,0,"E","N"
"987","AA",20070504,"9:40:18",34.97,300,0,0,"E","N"
"988","AA",20070504,"9:40:18",34.97,600,0,0,"E","N"
"989","AA",20070504,"9:40:18",34.97,100,0,0,"E","N"
"990","AA",20070504,"9:40:20",34.99,300,0,0,"E","N"
"992","AA",20070504,"9:40:24",35,100,0,0,"E","N"
"995","AA",20070504,"9:40:24",35,300,0,0,"E","N"
"996","AA",20070504,"9:40:24",35.01,600,0,0,"F","N"
"997","AA",20070504,"9:40:25",35.02,200,0,0,"F","N"
"998","AA",20070504,"9:40:26",35.02,200,0,0,"E","N"
"999","AA",20070504,"9:40:26",35.03,200,0,0,"F","N"
"1000","AA",20070504,"9:40:28",35.03,100,0,0,"E","N"
"1001","AA",20070504,"9:40:28",35.04,200,0,0,"E","N"
"1002","AA",20070504,"9:40:33",35.04,300,0,0,"E","N"
"1004","AA",20070504,"9:40:34",35.04,400,0,0,"E","N"
"1011","AA",20070504,"9:40:34",35.04,500,0,0,"E","N"
"1014","AA",20070504,"9:40:34",35.05,100,0,0,"E","N"
"1015","AA",20070504,"9:40:35",35.05,100,0,0,"E","N"
"1018","AA",20070504,"9:40:36",35.05,100,0,0,"E","N"
"1019","AA",20070504,"9:40:36",35.05,300,0,0,"E","N"
"1020","AA",20070504,"9:40:36",35.04,200,0,0,"E","N"
"1021","AA",20070504,"9:40:37",35.05,100,0,0,"E","P"
"1022","AA",20070504,"9:40:37",35.05,100,0,0,"E","P"
"1023","AA",20070504,"9:40:37",35.05,200,0,0,"E","N"
"1025","AA",20070504,"9:40:43",35.04,100,0,0,"E","N"
"1030","AA",20070504,"9:40:45",35.04,100,0,0,"E","N"
"1032","AA",20070504,"9:40:46",35.03,100,0,0,"E","N"
"1035","AA",20070504,"9:40:47",35.02,100,0,0,"E","P"
"1036","AA",20070504,"9:40:47",35.02,100,0,0,"E","N"
"1037","AA",20070504,"9:40:48",35.01,200,0,0,"E","N"
"1038","AA",20070504,"9:40:49",35,100,0,0,"E","N"
"1039","AA",20070504,"9:40:49",35,400,0,0,"E","N"
"1046","AA",20070504,"9:40:50",34.99,100,0,0,"E","N"
"1049","AA",20070504,"9:40:51",34.98,100,0,0,"E","N"
"1053","AA",20070504,"9:40:51",34.98,700,0,0,"E","N"
"1054","AA",20070504,"9:40:51",34.99,200,0,0,"E","N"
"1061","AA",20070504,"9:40:51",34.95,100,0,0,"E","P"
"1062","AA",20070504,"9:40:51",34.95,100,0,0,"E","P"
"1063","AA",20070504,"9:40:52",34.96,100,0,0,"E","P"
"1065","AA",20070504,"9:40:52",34.95,100,0,0,"E","N"
"1066","AA",20070504,"9:40:52",34.95,600,0,0,"F","N"
"1070","AA",20070504,"9:40:53",34.95,200,0,0,"E","N"
"1071","AA",20070504,"9:40:53",34.95,1000,0,0,"E","N"
"1072","AA",20070504,"9:40:53",34.95,100,0,0,"E","N"
"1078","AA",20070504,"9:40:53",34.95,600,0,0,"E","N"
"1079","AA",20070504,"9:40:53",34.94,300,0,0,"E","N"
"1080","AA",20070504,"9:40:54",34.94,100,0,0,"E","P"
"1081","AA",20070504,"9:40:54",34.95,100,0,0,"E","N"
"1082","AA",20070504,"9:40:54",34.95,600,0,0,"E","N"
"1083","AA",20070504,"9:40:54",34.95,600,0,0,"E","N"
"1084","AA",20070504,"9:40:54",34.95,100,0,0,"E","N"
"1085","AA",20070504,"9:40:55",34.96,200,0,0,"E","N"
"1088","AA",20070504,"9:40:56",34.96,300,0,0,"E","N"
"1090","AA",20070504,"9:40:58",34.97,100,0,0,"F","N"
"1094","AA",20070504,"9:41:00",34.95,700,0,0,"E","N"
"1096","AA",20070504,"9:41:01",34.96,100,0,0,"E","N"
"1097","AA",20070504,"9:41:01",34.97,100,0,0,"E","N"
"1098","AA",20070504,"9:41:01",34.96,100,0,0,"E","P"
"1101","AA",20070504,"9:41:01",34.97,200,0,0,"E","N"
"1104","AA",20070504,"9:41:02",34.97,100,0,0,"E","N"
"1105","AA",20070504,"9:41:02",34.96,100,0,0,"E","P"
"1106","AA",20070504,"9:41:02",34.96,100,0,0,"E","N"
"1108","AA",20070504,"9:41:07",34.96,200,0,0,"E","N"
"1109","AA",20070504,"9:41:12",34.96,500,0,0,"E","N"
"1110","AA",20070504,"9:41:13",34.95,300,0,0,"E","N"
"1111","AA",20070504,"9:41:17",34.95,600,0,0,"E","N"
"1113","AA",20070504,"9:41:22",34.95,200,0,0,"E","N"
"1114","AA",20070504,"9:41:23",34.95,100,0,0,"E","P"
"1115","AA",20070504,"9:41:23",34.95,300,0,0,"E","N"
"1116","AA",20070504,"9:41:25",34.95,500,0,0,"E","N"
"1117","AA",20070504,"9:41:25",34.95,300,0,0,"F","N"
"1118","AA",20070504,"9:41:28",34.95,300,0,0,"E","N"
"1119","AA",20070504,"9:41:30",34.95,200,0,0,"E","N"
"1120","AA",20070504,"9:41:30",34.95,400,0,0,"E","N"
"1121","AA",20070504,"9:41:33",34.95,100,0,0,"E","N"
"1122","AA",20070504,"9:41:33",34.95,100,0,0,"E","N"
"1129","AA",20070504,"9:41:34",34.95,300,0,0,"E","N"
"1130","AA",20070504,"9:41:34",34.96,100,0,0,"E","P"
"1131","AA",20070504,"9:41:34",34.96,300,0,0,"E","P"
"1132","AA",20070504,"9:41:34",34.96,100,0,0,"E","P"
"1133","AA",20070504,"9:41:34",34.96,400,0,0,"E","N"
"1137","AA",20070504,"9:41:35",34.96,400,0,0,"E","N"
"1138","AA",20070504,"9:41:35",34.96,1000,0,0,"E","N"
"1139","AA",20070504,"9:41:35",34.96,100,0,0,"E","N"
"1141","AA",20070504,"9:41:36",34.96,400,0,0,"E","N"
"1142","AA",20070504,"9:41:38",34.97,1200,0,0,"E","N"
"1147","AA",20070504,"9:41:38",34.97,100,0,0,"E","N"
"1148","AA",20070504,"9:41:39",34.97,300,0,0,"E","N"
"1151","AA",20070504,"9:41:39",34.97,300,0,0,"E","N"
"1152","AA",20070504,"9:41:41",34.99,200,0,0,"F","N"
"1153","AA",20070504,"9:41:42",34.98,400,0,0,"E","N"
"1155","AA",20070504,"9:41:45",34.99,500,0,0,"E","N"
"1156","AA",20070504,"9:41:45",34.99,200,0,0,"F","N"
"1157","AA",20070504,"9:41:46",35,100,0,0,"E","P"
"1158","AA",20070504,"9:41:46",35,200,0,0,"F","N"
"1159","AA",20070504,"9:41:46",35,100,0,0,"E","N"
"1160","AA",20070504,"9:41:46",35,100,0,0,"E","N"
"1161","AA",20070504,"9:41:47",35,100,0,0,"E","N"
"1163","AA",20070504,"9:41:48",35,100,0,0,"E","N"
"1164","AA",20070504,"9:41:48",35,100,0,0,"E","N"
"1165","AA",20070504,"9:41:50",35,400,0,0,"E","N"
"1166","AA",20070504,"9:41:54",35,1000,0,0,"E","N"
"1172","AA",20070504,"9:41:55",35.01,100,0,0,"E","P"
"1173","AA",20070504,"9:41:55",35.01,100,0,0,"E","P"
"1174","AA",20070504,"9:41:55",35,300,0,0,"E","N"
"1175","AA",20070504,"9:41:55",35,500,0,0,"E","N"
"1177","AA",20070504,"9:41:55",35,100,0,0,"E","N"
"1178","AA",20070504,"9:41:57",35,400,0,0,"E","N"
"1179","AA",20070504,"9:41:57",35.01,100,0,0,"E","N"
"1181","AA",20070504,"9:42:02",34.97,100,0,0,"E","P"
"1182","AA",20070504,"9:42:03",34.97,100,0,0,"E","N"
"1183","AA",20070504,"9:42:03",34.97,200,0,0,"F","N"
"1185","AA",20070504,"9:42:07",34.97,200,0,0,"E","N"
"1187","AA",20070504,"9:42:07",34.97,400,0,0,"E","N"
"1192","AA",20070504,"9:42:10",34.97,100,0,0,"E","N"
"1195","AA",20070504,"9:42:10",34.97,100,0,0,"E","N"
"1199","AA",20070504,"9:42:13",34.98,100,0,0,"E","P"
"1200","AA",20070504,"9:42:13",34.98,400,0,0,"E","N"
"1202","AA",20070504,"9:42:13",34.97,100,0,0,"E","N"
"1203","AA",20070504,"9:42:14",34.98,100,0,0,"E","N"
"1205","AA",20070504,"9:42:14",34.99,100,0,0,"E","N"
"1210","AA",20070504,"9:42:15",34.98,100,0,0,"E","N"
"1212","AA",20070504,"9:42:15",34.99,800,0,0,"E","N"
"1213","AA",20070504,"9:42:15",34.99,100,0,0,"E","P"
"1214","AA",20070504,"9:42:16",34.98,200,0,0,"E","N"
"1215","AA",20070504,"9:42:21",34.98,100,0,0,"F","N"
"1216","AA",20070504,"9:42:23",34.98,600,0,0,"E","N"
"1217","AA",20070504,"9:42:23",34.98,300,0,0,"E","N"
"1218","AA",20070504,"9:42:23",34.99,100,0,0,"E","N"
"1223","AA",20070504,"9:42:24",34.99,100,0,0,"E","P"
"1224","AA",20070504,"9:42:24",34.99,100,0,0,"E","P"
"1226","AA",20070504,"9:42:37",35,200,0,0,"F","N"
"1229","AA",20070504,"9:42:38",35,100,0,0,"E","N"
"1230","AA",20070504,"9:42:38",35,100,0,0,"E","N"
"1232","AA",20070504,"9:42:40",35,200,0,0,"E","N"
"1233","AA",20070504,"9:42:40",35,100,0,0,"F","N"
"1234","AA",20070504,"9:42:40",35,400,0,0,"F","N"
"1235","AA",20070504,"9:42:42",35,100,0,0,"E","P"
"1236","AA",20070504,"9:42:43",35,400,0,0,"E","N"
"1237","AA",20070504,"9:42:48",35,100,0,0,"E","P"
"1238","AA",20070504,"9:42:48",35,500,0,0,"E","N"
"1239","AA",20070504,"9:42:49",35,100,0,0,"E","N"
"1240","AA",20070504,"9:42:49",35,100,0,0,"E","N"
"1242","AA",20070504,"9:42:49",34.99,400,0,0,"E","N"
"1247","AA",20070504,"9:42:52",34.98,200,0,0,"E","N"
"1248","AA",20070504,"9:42:52",34.99,100,0,0,"E","P"
"1249","AA",20070504,"9:42:52",34.99,100,0,0,"E","P"
"1250","AA",20070504,"9:42:52",34.99,100,0,0,"E","P"
"1251","AA",20070504,"9:42:52",34.99,100,0,0,"E","P"
"1252","AA",20070504,"9:42:52",34.99,100,0,0,"E","P"
"1255","AA",20070504,"9:42:58",34.98,700,0,0,"E","N"
"1256","AA",20070504,"9:42:59",34.98,200,0,0,"E","N"
"1257","AA",20070504,"9:43:02",34.97,1000,0,0,"F","N"
"1259","AA",20070504,"9:43:02",34.96,200,0,0,"E","N"
"1261","AA",20070504,"9:43:04",34.95,100,0,0,"E","P"
"1262","AA",20070504,"9:43:05",34.95,200,0,0,"E","N"
"1263","AA",20070504,"9:43:05",34.95,300,0,0,"E","N"
"1264","AA",20070504,"9:43:05",34.95,100,0,0,"F","N"
"1265","AA",20070504,"9:43:06",34.96,600,0,0,"F","N"
"1270","AA",20070504,"9:43:06",34.95,200,0,0,"F","N"
"1271","AA",20070504,"9:43:06",34.95,100,0,0,"E","N"
"1272","AA",20070504,"9:43:06",34.95,600,0,0,"E","N"
"1273","AA",20070504,"9:43:06",34.95,100,0,0,"E","N"
"1274","AA",20070504,"9:43:06",34.95,100,0,0,"E","N"
"1275","AA",20070504,"9:43:07",34.95,1000,0,0,"E","N"
"1276","AA",20070504,"9:43:08",34.95,1200,0,0,"E","N"
"1278","AA",20070504,"9:43:09",34.95,300,0,0,"E","N"
"1279","AA",20070504,"9:43:10",34.95,400,0,0,"E","N"
"1280","AA",20070504,"9:43:10",34.96,600,0,0,"E","N"
"1281","AA",20070504,"9:43:11",34.96,100,0,0,"E","P"
"1282","AA",20070504,"9:43:11",34.96,100,0,0,"E","P"
"1289","AA",20070504,"9:43:11",34.95,100,0,0,"E","N"
"1290","AA",20070504,"9:43:11",34.95,100,0,0,"E","N"
"1291","AA",20070504,"9:43:11",34.95,200,0,0,"E","N"
"1292","AA",20070504,"9:43:11",34.97,100,0,0,"E","N"
"1293","AA",20070504,"9:43:12",34.96,200,0,0,"E","N"
"1294","AA",20070504,"9:43:16",34.97,700,0,0,"E","N"
"1295","AA",20070504,"9:43:16",34.97,100,0,0,"E","N"
"1296","AA",20070504,"9:43:16",34.97,500,0,0,"E","N"
"1297","AA",20070504,"9:43:21",34.98,400,0,0,"E","N"
"1302","AA",20070504,"9:43:24",34.98,400,0,0,"E","N"
"1303","AA",20070504,"9:43:36",34.99,200,0,0,"E","N"
"1308","AA",20070504,"9:43:38",34.98,100,0,0,"E","N"
"1309","AA",20070504,"9:43:40",34.97,800,0,0,"E","N"
"1310","AA",20070504,"9:43:43",34.97,900,0,0,"E","N"
"1315","AA",20070504,"9:43:55",34.98,800,0,0,"E","N"
"1316","AA",20070504,"9:43:55",34.98,300,0,0,"E","N"
"1317","AA",20070504,"9:43:55",34.98,600,0,0,"E","N"
"1321","AA",20070504,"9:43:56",34.98,100,0,0,"F","P"
"1322","AA",20070504,"9:43:56",34.99,300,0,0,"E","N"
"1323","AA",20070504,"9:43:56",34.99,100,0,0,"F","N"
"1324","AA",20070504,"9:43:57",34.99,100,0,0,"E","N"
"1327","AA",20070504,"9:43:57",34.99,700,0,0,"E","N"
"1328","AA",20070504,"9:43:57",34.99,200,0,0,"E","N"
"1329","AA",20070504,"9:43:57",34.99,100,0,0,"E","N"
"1330","AA",20070504,"9:43:58",34.99,100,0,0,"E","N"
"1331","AA",20070504,"9:43:58",34.99,100,0,0,"E","N"
"1332","AA",20070504,"9:43:58",34.99,700,0,0,"E","N"
"1333","AA",20070504,"9:43:59",34.99,700,0,0,"E","N"
"1334","AA",20070504,"9:43:59",34.99,300,0,0,"E","N"
"1335","AA",20070504,"9:43:59",34.99,500,0,0,"E","N"
"1339","AA",20070504,"9:44:01",35,1700,0,0,"F","N"
"1340","AA",20070504,"9:44:02",35,700,0,0,"F","N"
"1341","AA",20070504,"9:44:02",35.01,100,0,0,"F","N"
"1342","AA",20070504,"9:44:05",35.01,100,0,0,"E","N"
"1345","AA",20070504,"9:44:06",35.01,100,0,0,"E","N"
"1347","AA",20070504,"9:44:06",35.02,200,0,0,"F","N"
"1348","AA",20070504,"9:44:07",35.03,100,0,0,"E","N"
"1349","AA",20070504,"9:44:08",35.03,300,0,0,"E","P"
"1350","AA",20070504,"9:44:10",35.04,500,0,0,"E","N"
"1351","AA",20070504,"9:44:10",35.03,400,0,0,"E","N"
"1353","AA",20070504,"9:44:10",35.04,100,0,0,"E","P"
"1356","AA",20070504,"9:44:10",35.04,100,0,0,"E","N"
"1357","AA",20070504,"9:44:10",35.03,200,0,0,"E","N"
"1361","AA",20070504,"9:44:15",35.05,100,0,0,"E","P"
"1362","AA",20070504,"9:44:15",35.05,100,0,0,"E","P"
"1363","AA",20070504,"9:44:15",35.05,100,0,0,"E","P"
"1364","AA",20070504,"9:44:16",35.05,100,0,0,"F","C"
"1365","AA",20070504,"9:44:16",35.05,300,0,0,"F","N"
"1366","AA",20070504,"9:44:18",35.06,300,0,0,"E","N"
"1367","AA",20070504,"9:44:18",35.06,800,0,0,"E","N"
"1368","AA",20070504,"9:44:21",35.06,300,0,0,"E","N"
"1369","AA",20070504,"9:44:24",35.06,600,0,0,"E","N"
"1370","AA",20070504,"9:44:24",35.07,200,0,0,"E","N"
"1371","AA",20070504,"9:44:24",35.06,200,0,0,"E","N"
"1372","AA",20070504,"9:44:24",35.06,100,0,0,"E","N"
"1373","AA",20070504,"9:44:24",35.06,100,0,0,"E","N"
"1374","AA",20070504,"9:44:24",35.06,200,0,0,"E","N"
"1375","AA",20070504,"9:44:24",35.06,100,0,0,"E","N"
"1376","AA",20070504,"9:44:24",35.06,300,0,0,"E","N"
"1377","AA",20070504,"9:44:24",35.06,100,0,0,"E","N"
"1378","AA",20070504,"9:44:24",35.06,200,0,0,"E","N"
"1379","AA",20070504,"9:44:24",35.06,300,0,0,"E","P"
